ID,Year,Location,Topic,Data Type,Data Value,Category
328220,2014,Puerto Rico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328228,2014,Rhode Island,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328236,2014,South Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328244,2014,South Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328252,2014,Tennessee,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328260,2014,Texas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328271,2014,Utah,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328287,2014,Vermont,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328279,2014,Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328295,2014,Washington,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328730,2014,West Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328303,2014,Wisconsin,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328738,2014,Wyoming,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
