"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"125463","2012","2012","2012","GA","Georgia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","42.9","","","39.4","46.5","32.83968109300048","-83.62758034599966","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","12","","","",""
"125471","2012","2012","2012","GU","Guam","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","57.0","","","46.2","67.2","13.444304","144.793731","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","13","","","",""
"125479","2012","2012","2012","HI","Hawaii","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","28.6","","","24.2","33.4","21.304850435000446","-157.85774940299973","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","14","","","",""
"125495","2012","2012","2012","ID","Idaho","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","33.5","","","29.8","37.5","43.682630005000476","-114.3637300419997","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","15","","","",""
"125504","2012","2012","2012","IL","Illinois","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","41.8","","","38.3","45.4","40.48501028300046","-88.99771017799969","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","16","","","",""
"125512","2012","2012","2012","IN","Indiana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","41.4","","","38.6","44.3","39.766910452000445","-86.14996019399968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","17","","","",""
"125487","2012","2012","2012","IA","Iowa","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.8","","","35.2","40.5","42.46940091300047","-93.81649055599968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","18","","","",""
"125457","2012","2012","2012","KS","Kansas","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.9","","","35.7","40.1","38.34774030000045","-98.20078122699965","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","19","","","",""
"125526","2012","2012","2012","KY","Kentucky","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","50.7","","","47.5","53.9","37.645970271000465","-84.77497104799966","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","20","","","",""
"125855","2012","2012","2012","LA","Louisiana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","56.5","","","53.6","59.4","31.31266064400046","-92.44568007099969","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","21","","","",""
"125879","2012","2012","2012","ME","Maine","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","46.3","","","43.6","49.1","45.254228894000505","-68.98503133599962","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","22","","","",""
"125871","2012","2012","2012","MD","Maryland","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","42.8","","","39.8","45.9","39.29058096400047","-76.60926011099963","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","23","","","",""
"125863","2012","2012","2012","MA","Massachusetts","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.4","","","37.0","41.8","42.27687047000046","-72.08269067499964","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","24","","","",""
"125888","2012","2012","2012","MI","Michigan","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","34.4","","","31.9","37.0","44.6613195430005","-84.71439026999968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","25","","","",""
"125896","2012","2012","2012","MN","Minnesota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","30.0","","","27.5","32.6","46.35564873600049","-94.79420050299967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","26","","","",""
"125912","2012","2012","2012","MS","Mississippi","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","52.3","","","49.5","55.1","32.745510099000455","-89.53803082499968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","27","","","",""
"125904","2012","2012","2012","MO","Missouri","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","49.7","","","46.0","53.3","38.635790776000476","-92.56630005299968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","28","","","",""
"125920","2012","2012","2012","MT","Montana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.2","","","36.2","42.3","47.06652897200047","-109.42442064499971","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","29","","","",""
"125945","2012","2012","2012","NE","Nebraska","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.6","","","30.6","34.6","41.6410409880005","-99.36572062299967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","30","","","",""
"125977","2012","2012","2012","NV","Nevada","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.3","","","33.5","43.3","39.493240390000494","-117.07184056399967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","31","","","",""
"125953","2012","2012","2012","NH","New Hampshire","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","36.2","","","33.2","39.4","43.65595011300047","-71.50036091999965","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","32","","","",""
"125961","2012","2012","2012","NJ","New Jersey","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.6","","","36.9","42.4","40.13057004800049","-74.27369128799967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","33","","","",""
"125969","2012","2012","2012","NM","New Mexico","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.2","","","34.3","40.2","34.52088095200048","-106.24058098499967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","34","","","",""
"125985","2012","2012","2012","NY","New York","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","42.7","","","37.9","47.7","42.82700103200045","-75.54397042699964","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","35","","","",""
"125929","2012","2012","2012","NC","North Carolina","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","47.2","","","44.6","49.7","35.466220975000454","-79.15925046299964","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","36","","","",""
"125937","2012","2012","2012","ND","North Dakota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","43.9","","","40.1","47.8","47.47531977900047","-100.11842104899966","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","37","","","",""
"125994","2012","2012","2012","OH","Ohio","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","43.5","","","40.8","46.2","40.06021014100048","-82.40426005599966","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","38","","","",""
"126221","2012","2012","2012","OK","Oklahoma","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","46.0","","","43.1","48.9","35.47203135600046","-97.52107021399968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","39","","","",""
"126229","2012","2012","2012","OR","Oregon","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","33.2","","","29.9","36.5","44.56744942400047","-120.15503132599969","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","40","","","",""
"126237","2012","2012","2012","PA","Pennsylvania","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","42.2","","","39.9","44.5","40.79373015200048","-77.86070029399963","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","41","","","",""
"126245","2012","2012","2012","PR","Puerto Rico","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","62.1","","","59.1","65.1","18.220833","-66.590149","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","42","","","",""
"126253","2012","2012","2012","RI","Rhode Island","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.7","","","34.0","41.7","41.70828019300046","-71.52247031399963","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","43","","","",""
"126261","2012","2012","2012","SC","South Carolina","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","44.7","","","42.0","47.5","33.998821303000454","-81.04537120699968","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","44","","","",""
"126269","2012","2012","2012","SD","South Dakota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","40.6","","","35.9","45.4","44.353130053000484","-100.3735306369997","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","45","","","",""
"126278","2012","2012","2012","TN","Tennessee","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","51.2","","","47.9","54.5","35.68094058000048","-85.77449091399967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","46","","","",""
"126286","2012","2012","2012","TX","Texas","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.8","","","29.7","36.1","31.827240407000488","-99.42677020599967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","47","","","",""
"126297","2012","2012","2012","UT","Utah","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","30.0","","","27.5","32.7","39.360700171000474","-111.58713063499971","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","48","","","",""
"126321","2012","2012","2012","VT","Vermont","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","40.3","","","36.9","43.8","43.62538123900049","-72.51764079099962","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","49","","","",""
"126313","2012","2012","2012","VI","Virgin Islands","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","","-","No data available","","","18.335765","-64.896335","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","50","","","",""
"126305","2012","2012","2012","VA","Virginia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.9","","","35.7","42.2","37.54268067400045","-78.45789046299967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","51","","","",""
"126005","2012","2012","2012","WA","Washington","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","31.1","","","28.9","33.4","47.52227862900048","-120.47001078999972","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","52","","","",""
"126021","2012","2012","2012","WV","West Virginia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","63.8","","","60.4","67.1","38.66551020200046","-80.71264013499967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","53","","","",""
"126013","2012","2012","2012","WI","Wisconsin","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","34.2","","","30.1","38.6","44.39319117400049","-89.81637074199966","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","54","","","",""
"126029","2012","2012","2012","WY","Wyoming","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.9","","","35.4","42.6","43.23554134300048","-108.10983035299967","","ORH","ORH4_2","","Gender","GENDER","Female","GENF","","","","","","","","","55","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indicator Definition","http://www.cdc.gov/cdi/definitions/oral-health.html#ORH4_2","Indicator Definition"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BRFSS","http://www.cdc.gov/brfss","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Number","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Crude Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Adjusted Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Packs Sold per Capita","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","CI","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. Chronic Disease Indicators (CDI) Data [online]. 2016","http://nccd.cdc.gov/cdi","Suggested Citation"
