"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"265576","2014","2014","2014","GA","Georgia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.4","","","35.4","41.4","32.83968109300048","-83.62758034599966","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","12","","","",""
"265584","2014","2014","2014","GU","Guam","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","13.444304","144.793731","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","13","","","",""
"265592","2014","2014","2014","HI","Hawaii","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","21.3","","","17.2","26.1","21.304850435000446","-157.85774940299973","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","14","","","",""
"265608","2014","2014","2014","ID","Idaho","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.8","","","30.0","35.8","43.682630005000476","-114.3637300419997","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","15","","","",""
"265616","2014","2014","2014","IL","Illinois","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.0","","","34.9","41.3","40.48501028300046","-88.99771017799969","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","16","","","",""
"265005","2014","2014","2014","IN","Indiana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.0","","","37.0","41.0","39.766910452000445","-86.14996019399968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","17","","","",""
"265600","2014","2014","2014","IA","Iowa","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","35.7","","","33.6","37.8","42.46940091300047","-93.81649055599968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","18","","","",""
"265013","2014","2014","2014","KS","Kansas","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","34.0","","","32.3","35.7","38.34774030000045","-98.20078122699965","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","19","","","",""
"265021","2014","2014","2014","KY","Kentucky","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","50.6","","","48.0","53.2","37.645970271000465","-84.77497104799966","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","20","","","",""
"265029","2014","2014","2014","LA","Louisiana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","41.6","","","38.6","44.7","31.31266064400046","-92.44568007099969","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","21","","","",""
"265053","2014","2014","2014","ME","Maine","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","41.0","","","38.8","43.2","45.254228894000505","-68.98503133599962","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","22","","","",""
"265045","2014","2014","2014","MD","Maryland","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","34.5","","","31.9","37.3","39.29058096400047","-76.60926011099963","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","23","","","",""
"265037","2014","2014","2014","MA","Massachusetts","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.4","","","37.2","41.6","42.27687047000046","-72.08269067499964","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","24","","","",""
"265061","2014","2014","2014","MI","Michigan","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","33.5","","","31.3","35.8","44.6613195430005","-84.71439026999968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","25","","","",""
"265069","2014","2014","2014","MN","Minnesota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","27.9","","","26.3","29.6","46.35564873600049","-94.79420050299967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","26","","","",""
"265085","2014","2014","2014","MS","Mississippi","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","46.4","","","42.7","50.1","32.745510099000455","-89.53803082499968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","27","","","",""
"265077","2014","2014","2014","MO","Missouri","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","44.7","","","41.9","47.6","38.635790776000476","-92.56630005299968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","28","","","",""
"265093","2014","2014","2014","MT","Montana","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","35.1","","","32.5","37.8","47.06652897200047","-109.42442064499971","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","29","","","",""
"265334","2014","2014","2014","NE","Nebraska","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","31.8","","","30.4","33.3","41.6410409880005","-99.36572062299967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","30","","","",""
"265366","2014","2014","2014","NV","Nevada","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.4","","","34.4","42.6","39.493240390000494","-117.07184056399967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","31","","","",""
"265342","2014","2014","2014","NH","New Hampshire","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","36.4","","","33.5","39.3","43.65595011300047","-71.50036091999965","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","32","","","",""
"265350","2014","2014","2014","NJ","New Jersey","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.7","","","30.3","35.3","40.13057004800049","-74.27369128799967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","33","","","",""
"265358","2014","2014","2014","NM","New Mexico","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","33.5","","","30.4","36.8","34.52088095200048","-106.24058098499967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","34","","","",""
"265374","2014","2014","2014","NY","New York","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.3","","","29.5","35.2","42.82700103200045","-75.54397042699964","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","35","","","",""
"265318","2014","2014","2014","NC","North Carolina","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","42.7","","","40.1","45.4","35.466220975000454","-79.15925046299964","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","36","","","",""
"265326","2014","2014","2014","ND","North Dakota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.2","","","34.6","39.8","47.47531977900047","-100.11842104899966","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","37","","","",""
"265382","2014","2014","2014","OH","Ohio","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","43.2","","","40.6","45.8","40.06021014100048","-82.40426005599966","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","38","","","",""
"265390","2014","2014","2014","OK","Oklahoma","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","45.3","","","43.0","47.6","35.47203135600046","-97.52107021399968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","39","","","",""
"265398","2014","2014","2014","OR","Oregon","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.6","","","30.1","35.3","44.56744942400047","-120.15503132599969","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","40","","","",""
"265406","2014","2014","2014","PA","Pennsylvania","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","39.8","","","37.6","42.0","40.79373015200048","-77.86070029399963","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","41","","","",""
"265414","2014","2014","2014","PR","Puerto Rico","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","18.220833","-66.590149","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","42","","","",""
"265628","2014","2014","2014","RI","Rhode Island","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","36.2","","","33.5","38.9","41.70828019300046","-71.52247031399963","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","43","","","",""
"265636","2014","2014","2014","SC","South Carolina","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","40.4","","","38.1","42.7","33.998821303000454","-81.04537120699968","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","44","","","",""
"265644","2014","2014","2014","SD","South Dakota","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","38.3","","","35.0","41.6","44.353130053000484","-100.3735306369997","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","45","","","",""
"265652","2014","2014","2014","TN","Tennessee","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","47.2","","","44.1","50.3","35.68094058000048","-85.77449091399967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","46","","","",""
"265660","2014","2014","2014","TX","Texas","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","27.9","","","25.3","30.6","31.827240407000488","-99.42677020599967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","47","","","",""
"265671","2014","2014","2014","UT","Utah","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","27.3","","","25.4","29.3","39.360700171000474","-111.58713063499971","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","48","","","",""
"265687","2014","2014","2014","VT","Vermont","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.7","","","35.0","40.6","43.62538123900049","-72.51764079099962","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","49","","","",""
"265679","2014","2014","2014","VA","Virginia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","36.0","","","33.4","38.7","37.54268067400045","-78.45789046299967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","51","","","",""
"265695","2014","2014","2014","WA","Washington","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","31.4","","","29.4","33.5","47.52227862900048","-120.47001078999972","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","52","","","",""
"265712","2014","2014","2014","WV","West Virginia","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","63.5","","","61.1","65.9","38.66551020200046","-80.71264013499967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","53","","","",""
"265703","2014","2014","2014","WI","Wisconsin","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","32.5","","","29.7","35.4","44.39319117400049","-89.81637074199966","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","54","","","",""
"265099","2014","2014","2014","WY","Wyoming","BRFSS","","Oral Health","Six or more teeth lost among adults aged >= 65 years","","%","AgeAdjPrev","Age-adjusted Prevalence","37.6","","","35.0","40.2","43.23554134300048","-108.10983035299967","","ORH","ORH4_2","","Race/Ethnicity","RACE","White, non-Hispanic","WHT","","","","","","","","","55","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indicator Definition","http://www.cdc.gov/cdi/definitions/oral-health.html#ORH4_2","Indicator Definition"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BRFSS","http://www.cdc.gov/brfss","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Number","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Crude Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Adjusted Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Packs Sold per Capita","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","CI","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. Chronic Disease Indicators (CDI) Data [online]. 2016","http://nccd.cdc.gov/cdi","Suggested Citation"
