"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"263761","2014","2014","2014","GU","Guam","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","13.444304","144.793731","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","13","","","",""
"263769","2014","2014","2014","HI","Hawaii","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","51.3","","","35.8","66.6","21.304850435000446","-157.85774940299973","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","14","","","",""
"263784","2014","2014","2014","ID","Idaho","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","43.682630005000476","-114.3637300419997","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","15","","","",""
"263792","2014","2014","2014","IL","Illinois","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","58.3","","","52.7","63.7","40.48501028300046","-88.99771017799969","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","16","","","",""
"263189","2014","2014","2014","IN","Indiana","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","55.1","","","50.0","60.0","39.766910452000445","-86.14996019399968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","17","","","",""
"263776","2014","2014","2014","IA","Iowa","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","58.3","","","46.3","69.4","42.46940091300047","-93.81649055599968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","18","","","",""
"263197","2014","2014","2014","KS","Kansas","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","58.4","","","53.2","63.5","38.34774030000045","-98.20078122699965","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","19","","","",""
"263205","2014","2014","2014","KY","Kentucky","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","55.1","","","47.8","62.3","37.645970271000465","-84.77497104799966","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","20","","","",""
"263213","2014","2014","2014","LA","Louisiana","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","49.4","","","46.6","52.3","31.31266064400046","-92.44568007099969","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","21","","","",""
"263237","2014","2014","2014","ME","Maine","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","45.254228894000505","-68.98503133599962","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","22","","","",""
"263229","2014","2014","2014","MD","Maryland","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","64.7","","","61.3","67.9","39.29058096400047","-76.60926011099963","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","23","","","",""
"263221","2014","2014","2014","MA","Massachusetts","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","65.6","","","60.1","70.8","42.27687047000046","-72.08269067499964","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","24","","","",""
"263245","2014","2014","2014","MI","Michigan","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","54.9","","","50.5","59.3","44.6613195430005","-84.71439026999968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","25","","","",""
"263253","2014","2014","2014","MN","Minnesota","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","62.5","","","57.0","67.7","46.35564873600049","-94.79420050299967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","26","","","",""
"263270","2014","2014","2014","MS","Mississippi","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","49.2","","","45.6","52.8","32.745510099000455","-89.53803082499968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","27","","","",""
"263262","2014","2014","2014","MO","Missouri","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","54.4","","","48.1","60.4","38.635790776000476","-92.56630005299968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","28","","","",""
"263278","2014","2014","2014","MT","Montana","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","47.06652897200047","-109.42442064499971","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","29","","","",""
"263799","2014","2014","2014","NE","Nebraska","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","53.6","","","46.6","60.4","41.6410409880005","-99.36572062299967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","30","","","",""
"264017","2014","2014","2014","NV","Nevada","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","49.9","","","40.4","59.5","39.493240390000494","-117.07184056399967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","31","","","",""
"263807","2014","2014","2014","NH","New Hampshire","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","43.65595011300047","-71.50036091999965","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","32","","","",""
"264001","2014","2014","2014","NJ","New Jersey","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","60.3","","","56.5","64.0","40.13057004800049","-74.27369128799967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","33","","","",""
"264009","2014","2014","2014","NM","New Mexico","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","56.4","","","41.0","70.6","34.52088095200048","-106.24058098499967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","34","","","",""
"264025","2014","2014","2014","NY","New York","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","59.2","","","54.9","63.3","42.82700103200045","-75.54397042699964","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","35","","","",""
"263286","2014","2014","2014","NC","North Carolina","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","55.2","","","52.0","58.3","35.466220975000454","-79.15925046299964","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","36","","","",""
"263294","2014","2014","2014","ND","North Dakota","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","47.47531977900047","-100.11842104899966","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","37","","","",""
"264033","2014","2014","2014","OH","Ohio","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","60.4","","","55.1","65.6","40.06021014100048","-82.40426005599966","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","38","","","",""
"264041","2014","2014","2014","OK","Oklahoma","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","54.6","","","49.1","60.0","35.47203135600046","-97.52107021399968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","39","","","",""
"264049","2014","2014","2014","OR","Oregon","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","44.56744942400047","-120.15503132599969","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","40","","","",""
"264058","2014","2014","2014","PA","Pennsylvania","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","54.3","","","49.6","58.8","40.79373015200048","-77.86070029399963","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","41","","","",""
"264066","2014","2014","2014","PR","Puerto Rico","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","18.220833","-66.590149","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","42","","","",""
"264074","2014","2014","2014","RI","Rhode Island","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","49.9","","","41.4","58.5","41.70828019300046","-71.52247031399963","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","43","","","",""
"264082","2014","2014","2014","SC","South Carolina","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","49.4","","","46.8","52.1","33.998821303000454","-81.04537120699968","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","44","","","",""
"264090","2014","2014","2014","SD","South Dakota","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","44.353130053000484","-100.3735306369997","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","45","","","",""
"264098","2014","2014","2014","TN","Tennessee","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","57.1","","","51.3","62.8","35.68094058000048","-85.77449091399967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","46","","","",""
"264106","2014","2014","2014","TX","Texas","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","56.4","","","51.4","61.2","31.827240407000488","-99.42677020599967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","47","","","",""
"264222","2014","2014","2014","UT","Utah","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","50.9","","","37.7","64.0","39.360700171000474","-111.58713063499971","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","48","","","",""
"264238","2014","2014","2014","VT","Vermont","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","43.62538123900049","-72.51764079099962","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","49","","","",""
"264230","2014","2014","2014","VA","Virginia","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","62.8","","","59.3","66.1","37.54268067400045","-78.45789046299967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","51","","","",""
"264246","2014","2014","2014","WA","Washington","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","61.0","","","51.7","69.6","47.52227862900048","-120.47001078999972","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","52","","","",""
"264262","2014","2014","2014","WV","West Virginia","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","46.1","","","36.2","56.3","38.66551020200046","-80.71264013499967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","53","","","",""
"264254","2014","2014","2014","WI","Wisconsin","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","55.2","","","44.3","65.7","44.39319117400049","-89.81637074199966","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","54","","","",""
"264271","2014","2014","2014","WY","Wyoming","BRFSS","","Oral Health","Visits to dentist or dental clinic among adults aged >= 18 years","","%","CrdPrev","Crude Prevalence","","****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%","","","43.23554134300048","-108.10983035299967","","ORH","ORH1_1","","Race/Ethnicity","RACE","Black, non-Hispanic","BLK","","","","","","","","","55","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indicator Definition","http://www.cdc.gov/cdi/definitions/oral-health.html#ORH1_1","Indicator Definition"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BRFSS","http://www.cdc.gov/brfss","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Number","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Crude Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Adjusted Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Packs Sold per Capita","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","CI","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. Chronic Disease Indicators (CDI) Data [online]. 2016","http://nccd.cdc.gov/cdi","Suggested Citation"
