"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"368399","2012","2012","2012","PR","Puerto Rico","HRSA, UDS","","Oral Health","Oral Health Services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","9.0","","","","","18.220833","-66.590149","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","42","","","",""
"368400","2012","2012","2012","RI","Rhode Island","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","33.9","","","","","41.70828019300046","-71.52247031399963","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","43","","","",""
"368401","2012","2012","2012","SC","South Carolina","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","7.3","","","","","33.998821303000454","-81.04537120699968","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","44","","","",""
"368402","2012","2012","2012","SD","South Dakota","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","21.1","","","","","44.353130053000484","-100.3735306369997","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","45","","","",""
"368403","2012","2012","2012","TN","Tennessee","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","9.4","","","","","35.68094058000048","-85.77449091399967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","46","","","",""
"368404","2012","2012","2012","TX","Texas","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","18.5","","","","","31.827240407000488","-99.42677020599967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","47","","","",""
"368406","2012","2012","2012","UT","Utah","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","16.1","","","","","39.360700171000474","-111.58713063499971","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","48","","","",""
"368409","2012","2012","2012","VT","Vermont","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","19.7","","","","","43.62538123900049","-72.51764079099962","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","49","","","",""
"368408","2012","2012","2012","VI","Virgin Islands","HRSA, UDS","","Oral Health","Oral Health Services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","35.4","","","","","18.335765","-64.896335","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","50","","","",""
"368407","2012","2012","2012","VA","Virginia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","12.8","","","","","37.54268067400045","-78.45789046299967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","51","","","",""
"368410","2012","2012","2012","WA","Washington","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","32.1","","","","","47.52227862900048","-120.47001078999972","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","52","","","",""
"368412","2012","2012","2012","WV","West Virginia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","8.1","","","","","38.66551020200046","-80.71264013499967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","53","","","",""
"368411","2012","2012","2012","WI","Wisconsin","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","46.8","","","","","44.39319117400049","-89.81637074199966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","54","","","",""
"368413","2012","2012","2012","WY","Wyoming","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","21.5","","","","","43.23554134300048","-108.10983035299967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","55","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indicator Definition","http://www.cdc.gov/cdi/definitions/oral-health.html#ORH3_0","Indicator Definition"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HRSA, UDS","https://bphc.hrsa.gov/datareporting/reporting/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Number","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Prevalence","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Crude Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Age-adjusted Rate","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Adjusted Mean","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Packs Sold per Capita","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","CI","NULL","Measure Definitions"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NULL","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. Chronic Disease Indicators (CDI) Data [online]. 2016","http://nccd.cdc.gov/cdi","Suggested Citation"
